Image Name,Overlay Intensity,Image Overlay Transparency Level,Overlay Color Scheme,Icon Size,Icon Consistency,Icon Relevance to Content,Text Font Style,Text Font Size,Text Hierarchy Consistency,Color Scheme,Contrast Ratio,Color Consistency,Relevance of Content,Content Organization,Amount of Content,Text Contrast,Font Legibility,Readability Level,Ease of use,Satisfaction,helpfulness,Visual appeal,Usability Score,Accessibility Score
Menue_Health (12).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Health (13).png,Low,Transparent,Excellent,Medium,Consistent,Relevant,Excellent,Medium,Consistent,Excellent,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Excellent,easy,satisfied,helpful,good,87.95,75
Menue_Health (14).png,Low,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.15,75
Menue_Health (15).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Health (16).png,Low,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.15,75
Menue_Health (17).png,Low,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,High,Legible,Good,very easy,very satisfied,very helpful,excellent,79.15,93
Menue_Health (18).png,High,Semi-Transparent,Excellent,Medium,Consistent,Relevant,Good,Medium,Consistent,Excellent,High,Consistent,Highly Relevant,Well-Organized,Moderate,High,Legible,Good,easy,satisfied,helpful,good,89.35,75
Menue_Health (19).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Health (2).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,very easy,very satisfied,very helpful,excellent,78.6,93
Menue_Health (20).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Health (21).png,Moderate,Semi-Transparent,Excellent,Small,Consistent,Relevant,Good,Medium,Consistent,Excellent,High,Consistent,Highly Relevant,Well-Organized,Moderate,High,Legible,Excellent,easy,satisfied,helpful,good,91.8,75
Menue_Health (22).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Health (3).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Health (4).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,High,Consistent,Highly Relevant,Well-Organized,Moderate,High,Legible,Good,easy,satisfied,helpful,good,82,75
Menue_Health (5).png,Low,None,None,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,High,Legible,Good,easy,satisfied,helpful,good,68.65,75
Menue_Health (6).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Health (7).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Health (8).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Health (9).png,Moderate,Semi-Transparent,Excellent,Medium,Consistent,Relevant,Good,Medium,Consistent,Excellent,High,Consistent,Highly Relevant,Well-Organized,Moderate,High,Legible,Good,easy,satisfied,helpful,good,88.9,75
Menue_Meditation (1).png,Moderate,Semi-Transparent,Good,Small,Consistent,Relevant,Good,Medium,Consistent,Good,High,Consistent,Highly Relevant,Well-Organized,Moderate,High,Legible,Good,easy,satisfied,helpful,good,81.7,75
Menue_Meditation (10).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Meditation (11).png,Moderate,Semi-Transparent,Excellent,Medium,Consistent,Relevant,Excellent,Medium,Consistent,Excellent,High,Consistent,Highly Relevant,Well-Organized,Moderate,High,Legible,Excellent,easy,satisfied,helpful,good,94.8,75
Menue_Meditation (12).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Meditation (13).png,Low,Semi-Transparent,Excellent,Medium,Consistent,Relevant,Excellent,Medium,Consistent,Excellent,High,Consistent,Highly Relevant,Well-Organized,Moderate,High,Legible,Excellent,easy,satisfied,helpful,good,94.35,75
Menue_Meditation (14).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Meditation (15).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Meditation (16).png,Low,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Low,Moderate,Legible,Good,very easy,very satisfied,very helpful,excellent,77.85,93
Menue_Meditation (17).png,Low,Transparent,Excellent,Medium,Consistent,Relevant,Excellent,Medium,Consistent,Excellent,High,Consistent,Highly Relevant,Well-Organized,Low,High,Legible,Excellent,very easy,very satisfied,very helpful,excellent,91.05,93
Menue_Meditation (18).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Meditation (19).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Meditation (2).png,High,Semi-Transparent,Excellent,Medium,Consistent,Relevant,Excellent,Medium,Consistent,Excellent,High,Consistent,Highly Relevant,Well-Organized,Moderate,High,Legible,Excellent,very easy,very satisfied,very helpful,excellent,95.25,93
Menue_Meditation (20).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Meditation (21).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Meditation (22).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Meditation (23).png,Low,Transparent,Excellent,Medium,Consistent,Relevant,Good,Medium,Consistent,Excellent,High,Consistent,Highly Relevant,Well-Organized,Moderate,High,Legible,Excellent,easy,satisfied,helpful,good,88.65,75
Menue_Meditation (24).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,High,Legible,Good,easy,satisfied,helpful,good,79.6,75
Menue_Meditation (25).png,Moderate,Semi-Transparent,Excellent,Medium,Consistent,Relevant,Excellent,Medium,Consistent,Excellent,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Excellent,very easy,very satisfied,very helpful,excellent,91.4,93
Menue_Meditation (26).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Low,Moderate,Legible,Good,very easy,very satisfied,very helpful,excellent,78.3,93
Menue_Meditation (27).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Meditation (28).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,very easy,very satisfied,very helpful,excellent,78.6,93
Menue_Meditation (3).png,Low,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.15,75
Menue_Meditation (4).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,High,Legible,Good,easy,satisfied,helpful,good,79.6,75
Menue_Meditation (5).png,Low,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.15,75
Menue_Meditation (6).png,Low,Semi-Transparent,Excellent,Medium,Consistent,Relevant,Good,Medium,Consistent,Excellent,High,Consistent,Highly Relevant,Well-Organized,Moderate,High,Legible,Excellent,very easy,very satisfied,very helpful,excellent,91.65,93
Menue_Meditation (7).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Meditation (8).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Meditation (9).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Productive_Chatting (24).png,Low,Transparent,Excellent,Medium,Consistent,Relevant,Good,Medium,Consistent,Excellent,High,Consistent,Highly Relevant,Well-Organized,Moderate,High,Legible,Excellent,easy,satisfied,helpful,good,88.65,75
Menue_Productive_Chatting (25).png,Low,Semi-Transparent,Good,Small,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,77.85,75
Menue_Productive_Chatting (26).png,Low,Transparent,Excellent,Small,Consistent,Relevant,Good,Medium,Consistent,Excellent,High,Consistent,Highly Relevant,Well-Organized,Moderate,High,Legible,Excellent,easy,satisfied,helpful,good,88.35,75
Menue_Productive_Chatting (27).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,High,Consistent,Highly Relevant,Well-Organized,Moderate,High,Legible,Good,easy,satisfied,helpful,good,82,75
Menue_Productive_Chatting (28).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Productive_Chatting (29).png,Moderate,Semi-Transparent,Good,Small,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.3,75
Menue_Productive_Chatting (30).png,Moderate,Semi-Transparent,Excellent,Medium,Consistent,Relevant,Good,Medium,Consistent,Excellent,High,Consistent,Highly Relevant,Well-Organized,Moderate,High,Legible,Good,very easy,very satisfied,very helpful,excellent,88.9,93
Menue_Productive_Chatting (31).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Productive_Chatting (32).png,Moderate,Semi-Transparent,Good,Small,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.3,75
Menue_Productive_Chatting (33).png,Moderate,Semi-Transparent,Good,Small,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.3,75
Menue_Productive_Chatting (34).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Productive_Chatting (35).png,Moderate,Semi-Transparent,Good,Small,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.3,75
Menue_Productive_Chatting (36).png,Moderate,Semi-Transparent,Good,Small,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.3,75
Menue_Productive_Chatting (37).png,Low,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.15,75
Menue_Productive_Chatting (38).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Productive_Chatting (39).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,very easy,very satisfied,very helpful,excellent,78.6,93
Menue_Productive_Chatting (40).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,very easy,satisfied,helpful,excellent,78.6,84
Menue_Productive_Chatting (41).png,Low,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,High,Consistent,Highly Relevant,Well-Organized,Moderate,High,Legible,Good,very easy,very satisfied,very helpful,excellent,81.55,93
Menue_Productive_Chatting (42).png,Low,Transparent,Poor,Small,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,70.65,75
Menue_Productive_Chatting (43).png,Low,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.15,75
Menue_Productive_Chatting (44).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Productive_Chatting (45).png,Low,Transparent,Excellent,Medium,Consistent,Relevant,Good,Medium,Consistent,Excellent,High,Consistent,Highly Relevant,Well-Organized,Moderate,High,Legible,Excellent,easy,satisfied,helpful,good,88.65,75
Menue_Productive_Chatting (46).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Productive_Socialmedia (24).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,High,Consistent,Highly Relevant,Well-Organized,Moderate,High,Legible,Good,easy,satisfied,helpful,good,82,75
Menue_Productive_Socialmedia (25).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Productive_Socialmedia (26).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Productive_Socialmedia (27).png,Moderate,Semi-Transparent,Good,Medium,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.6,75
Menue_Productive_Socialmedia (28).png,Low,Semi-Transparent,Excellent,Small,Consistent,Relevant,Good,Medium,Consistent,Excellent,High,Consistent,Highly Relevant,Well-Organized,Moderate,High,Legible,Excellent,easy,satisfied,helpful,good,91.35,75
Menue_Productive_Socialmedia (29).png,Moderate,Semi-Transparent,Good,Small,Consistent,Relevant,Good,Medium,Consistent,Good,Moderate,Consistent,Highly Relevant,Well-Organized,Moderate,Moderate,Legible,Good,easy,satisfied,helpful,good,78.3,75
